"depdelay";"origin";"dest"
85;"HOU";"DAL"
17;"HOU";"DAL"
34;"HOU";"DAL"
52;"HOU";"DAL"
25;"HOU";"DAL"
23;"HOU";"DAL"
28;"HOU";"DAL"
6;"HOU";"DAL"
34;"HOU";"DEN"
12;"HOU";"DEN"
18;"HOU";"DEN"
6;"HOU";"DEN"
3;"HOU";"LAS"
11;"HOU";"LAS"
1;"HOU";"LAX"
5;"HOU";"LAX"
29;"HOU";"LAX"
4;"HOU";"LAX"
29;"HOU";"MSY"
8;"HOU";"MSY"
112;"HOU";"MSY"
13;"HOU";"MSY"
1;"HOU";"MSY"
39;"HOU";"MSY"
24;"HOU";"PHX"
3;"HOU";"PHX"
8;"HOU";"PHX"
13;"HOU";"SAT"
18;"HOU";"SAT"
32;"HOU";"SAT"
13;"HOU";"SAT"
5;"HOU";"AUS"
129;"HOU";"AUS"
42;"HOU";"AUS"
1;"HOU";"AUS"
7;"HOU";"DAL"
1;"HOU";"DAL"
16;"HOU";"DAL"
42;"HOU";"DAL"
5;"HOU";"DAL"
49;"HOU";"DAL"
82;"HOU";"DAL"
27;"HOU";"DAL"
44;"HOU";"DAL"
11;"HOU";"DAL"
4;"HOU";"DAL"
7;"HOU";"DAL"
35;"HOU";"DAL"
18;"HOU";"DAL"
23;"HOU";"DAL"
17;"HOU";"DEN"
3;"HOU";"DEN"
45;"HOU";"DEN"
47;"HOU";"DEN"
56;"HOU";"LAS"
20;"HOU";"LAS"
7;"HOU";"LAS"
4;"HOU";"LAX"
2;"HOU";"LAX"
121;"HOU";"LAX"
19;"HOU";"MSY"
136;"HOU";"MSY"
91;"HOU";"MSY"
1;"HOU";"MSY"
25;"HOU";"MSY"
11;"HOU";"MSY"
17;"HOU";"PHX"
2;"HOU";"PHX"
8;"HOU";"SAT"
51;"HOU";"SAT"
2;"HOU";"SAT"
96;"HOU";"SAT"
31;"HOU";"AUS"
3;"HOU";"DAL"
1;"HOU";"DAL"
2;"HOU";"DAL"
25;"HOU";"DAL"
7;"HOU";"DAL"
41;"HOU";"DAL"
23;"HOU";"DAL"
30;"HOU";"DAL"
1;"HOU";"DEN"
1;"HOU";"DEN"
41;"HOU";"DEN"
5;"HOU";"LAS"
14;"HOU";"LAS"
3;"HOU";"LAX"
15;"HOU";"MSY"
13;"HOU";"MSY"
17;"HOU";"MSY"
12;"HOU";"MSY"
39;"HOU";"PHX"
15;"HOU";"SAT"
17;"HOU";"SAT"
10;"HOU";"AUS"
7;"HOU";"AUS"
18;"HOU";"AUS"
37;"HOU";"AUS"
5;"HOU";"DAL"
14;"HOU";"DAL"
12;"HOU";"DAL"
9;"HOU";"DAL"
20;"HOU";"DAL"
36;"HOU";"DAL"
6;"HOU";"DAL"
2;"HOU";"DAL"
28;"HOU";"DAL"
1;"HOU";"DAL"
21;"HOU";"DAL"
14;"HOU";"DAL"
7;"HOU";"DAL"
5;"HOU";"DAL"
37;"HOU";"DEN"
54;"HOU";"DEN"
18;"HOU";"DEN"
5;"HOU";"LAS"
1;"HOU";"LAS"
3;"HOU";"LAS"
15;"HOU";"LAX"
122;"HOU";"LAX"
197;"HOU";"LAX"
51;"HOU";"MSY"
11;"HOU";"MSY"
39;"HOU";"MSY"
37;"HOU";"MSY"
6;"HOU";"MSY"
16;"HOU";"PHX"
3;"HOU";"PHX"
4;"HOU";"PHX"
19;"HOU";"SAT"
50;"HOU";"SAT"
10;"HOU";"SAT"
79;"HOU";"SAT"
2;"HOU";"AUS"
19;"HOU";"AUS"
5;"HOU";"AUS"
21;"HOU";"AUS"
4;"HOU";"DAL"
2;"HOU";"DAL"
90;"HOU";"DAL"
5;"HOU";"DAL"
1;"HOU";"DAL"
22;"HOU";"DAL"
14;"HOU";"DAL"
6;"HOU";"DAL"
3;"HOU";"DAL"
1;"HOU";"DAL"
61;"HOU";"DAL"
11;"HOU";"DAL"
1;"HOU";"DAL"
1;"HOU";"DAL"
3;"HOU";"DAL"
66;"HOU";"DAL"
15;"HOU";"DEN"
1;"HOU";"DEN"
47;"HOU";"DEN"
12;"HOU";"DEN"
4;"HOU";"LAS"
1;"HOU";"LAX"
7;"HOU";"LAX"
25;"HOU";"LAX"
25;"HOU";"MSY"
68;"HOU";"MSY"
80;"HOU";"MSY"
6;"HOU";"MSY"
9;"HOU";"MSY"
3;"HOU";"MSY"
2;"HOU";"PHX"
3;"HOU";"PHX"
10;"HOU";"PHX"
7;"HOU";"SAT"
69;"HOU";"SAT"
15;"HOU";"SAT"
24;"HOU";"SAT"
24;"HOU";"SAT"
3;"IAH";"AUS"
1;"IAH";"AUS"
40;"IAH";"ATL"
3;"IAH";"ATL"
15;"IAH";"ATL"
8;"IAH";"MSY"
1;"IAH";"AUS"
3;"IAH";"AUS"
10;"IAH";"AUS"
2;"IAH";"DFW"
71;"IAH";"DFW"
5;"IAH";"DAL"
11;"IAH";"DAL"
4;"IAH";"DAL"
9;"IAH";"DAL"
2;"IAH";"DAL"
46;"IAH";"SAT"
22;"IAH";"ATL"
3;"IAH";"ATL"
7;"IAH";"ATL"
190;"IAH";"ATL"
35;"IAH";"ATL"
5;"IAH";"ATL"
2;"IAH";"ATL"
30;"IAH";"ATL"
5;"IAH";"ATL"
3;"IAH";"ATL"
7;"IAH";"ATL"
6;"IAH";"ATL"
6;"IAH";"ATL"
18;"IAH";"DFW"
29;"IAH";"DFW"
44;"IAH";"DFW"
8;"IAH";"DFW"
1;"IAH";"DFW"
6;"IAH";"DFW"
25;"IAH";"AUS"
2;"IAH";"AUS"
113;"IAH";"ATL"
39;"IAH";"DFW"
59;"IAH";"ATL"
6;"IAH";"ATL"
24;"IAH";"ATL"
1;"IAH";"ATL"
62;"IAH";"ATL"
4;"IAH";"ATL"
2;"IAH";"ATL"
4;"IAH";"ATL"
39;"IAH";"ATL"
2;"IAH";"DFW"
6;"IAH";"PHX"
10;"IAH";"PHX"
5;"IAH";"PHX"
1;"IAH";"DFW"
141;"IAH";"MSY"
10;"IAH";"SAT"
1;"IAH";"SAT"
2;"IAH";"SAT"
9;"IAH";"SAT"
7;"IAH";"SAT"
17;"IAH";"SAT"
9;"IAH";"SAT"
145;"IAH";"SAT"
12;"IAH";"SAT"
7;"IAH";"SAT"
9;"IAH";"DAL"
5;"IAH";"DAL"
4;"IAH";"DAL"
16;"IAH";"DAL"
65;"IAH";"DAL"
7;"IAH";"DAL"
18;"IAH";"DAL"
8;"IAH";"DAL"
5;"IAH";"DAL"
5;"IAH";"DAL"
6;"IAH";"DAL"
72;"IAH";"DAL"
6;"IAH";"DAL"
5;"IAH";"DAL"
10;"IAH";"DAL"
10;"IAH";"DAL"
32;"IAH";"DAL"
33;"IAH";"DAL"
3;"IAH";"DAL"
5;"IAH";"DAL"
8;"IAH";"DAL"
4;"IAH";"DAL"
12;"IAH";"DAL"
12;"IAH";"DAL"
4;"IAH";"DAL"
1;"IAH";"DAL"
2;"IAH";"DAL"
14;"IAH";"ATL"
3;"IAH";"ATL"
3;"IAH";"DFW"
14;"IAH";"DFW"
31;"IAH";"DFW"
5;"IAH";"DFW"
6;"IAH";"DFW"
12;"IAH";"DFW"
3;"IAH";"DFW"
47;"IAH";"DFW"
2;"IAH";"DFW"
6;"IAH";"DFW"
5;"IAH";"ATL"
14;"IAH";"ATL"
27;"IAH";"ATL"
9;"IAH";"ATL"
2;"IAH";"ATL"
2;"IAH";"ATL"
2;"IAH";"ATL"
2;"IAH";"ATL"
2;"IAH";"MSY"
100;"IAH";"MSY"
5;"IAH";"MSY"
2;"IAH";"MSY"
39;"IAH";"DAL"
52;"IAH";"DAL"
2;"IAH";"DAL"
12;"IAH";"ORD"
58;"IAH";"SAT"
24;"IAH";"SAT"
3;"IAH";"SAT"
79;"IAH";"SAT"
6;"IAH";"SAT"
6;"IAH";"SAT"
2;"IAH";"DAL"
48;"IAH";"DAL"
8;"IAH";"DAL"
10;"IAH";"DAL"
5;"IAH";"DAL"
11;"IAH";"DAL"
128;"IAH";"DAL"
6;"IAH";"DAL"
10;"IAH";"DAL"
78;"IAH";"DAL"
2;"IAH";"DAL"
4;"IAH";"AUS"
17;"IAH";"AUS"
20;"IAH";"AUS"
8;"IAH";"DFW"
5;"IAH";"DFW"
5;"IAH";"DAL"
2;"IAH";"DAL"
4;"IAH";"DAL"
19;"IAH";"DAL"
85;"IAH";"AUS"
4;"IAH";"AUS"
86;"IAH";"SAT"
4;"IAH";"SAT"
102;"IAH";"SAT"
14;"IAH";"SAT"
4;"IAH";"ATL"
5;"IAH";"ATL"
5;"IAH";"DEN"
67;"IAH";"DEN"
3;"IAH";"DFW"
113;"IAH";"ATL"
88;"IAH";"ATL"
2;"IAH";"ATL"
2;"IAH";"ATL"
16;"IAH";"ATL"
4;"IAH";"ATL"
52;"IAH";"AUS"
93;"IAH";"AUS"
49;"IAH";"ATL"
58;"IAH";"ATL"
146;"IAH";"ATL"
5;"IAH";"ATL"
55;"IAH";"ATL"
99;"IAH";"ATL"
81;"IAH";"ATL"
61;"IAH";"ATL"
12;"IAH";"ATL"
7;"IAH";"ATL"
1;"IAH";"ATL"
27;"IAH";"ATL"
50;"IAH";"ATL"
46;"IAH";"ATL"
21;"IAH";"ATL"
28;"IAH";"ATL"
30;"IAH";"PHX"
74;"IAH";"PHX"
15;"IAH";"PHX"
43;"IAH";"PHX"
12;"IAH";"PHX"
47;"IAH";"PHX"
9;"IAH";"PHX"
1;"IAH";"DFW"
4;"IAH";"PHX"
1;"IAH";"PHX"
31;"IAH";"PHX"
7;"IAH";"DFW"
4;"IAH";"ATL"
1;"IAH";"PHX"
2;"IAH";"PHX"
12;"IAH";"DFW"
2;"IAH";"DFW"
12;"IAH";"DFW"
3;"IAH";"DFW"
11;"IAH";"DFW"
23;"IAH";"DFW"
23;"IAH";"ATL"
8;"IAH";"ATL"
63;"IAH";"ATL"
2;"IAH";"PHX"
6;"IAH";"PHX"
25;"IAH";"DFW"
7;"IAH";"ATL"
33;"IAH";"ATL"
1;"IAH";"ATL"
1;"IAH";"ATL"
3;"IAH";"DFW"
22;"IAH";"DFW"
13;"IAH";"DFW"
11;"IAH";"DFW"
6;"IAH";"DFW"
98;"IAH";"DFW"
53;"IAH";"ORD"
26;"IAH";"ORD"
14;"IAH";"ORD"
20;"IAH";"ORD"
51;"IAH";"ORD"
14;"IAH";"ORD"
19;"IAH";"ORD"
9;"IAH";"DEN"
16;"IAH";"DEN"
1;"IAH";"DEN"
3;"IAH";"DEN"
37;"IAH";"ORD"
40;"IAH";"ORD"
37;"IAH";"ORD"
17;"IAH";"ORD"
2;"IAH";"ORD"
1;"IAH";"ORD"
14;"IAH";"ORD"
17;"IAH";"ORD"
3;"IAH";"ORD"
20;"IAH";"ORD"
14;"IAH";"PHX"
2;"IAH";"PHX"
23;"IAH";"PHX"
99;"IAH";"PHX"
74;"IAH";"PHX"
3;"IAH";"PHX"
9;"HOU";"AUS"
15;"HOU";"AUS"
40;"HOU";"AUS"
22;"HOU";"AUS"
96;"HOU";"AUS"
18;"HOU";"DAL"
27;"HOU";"DAL"
13;"HOU";"DAL"
11;"HOU";"DAL"
1;"HOU";"DEN"
158;"HOU";"DEN"
27;"HOU";"DEN"
6;"HOU";"DEN"
1;"HOU";"LAS"
4;"HOU";"LAS"
38;"HOU";"LAX"
11;"HOU";"LAX"
46;"HOU";"LAX"
78;"HOU";"LAX"
5;"HOU";"MSY"
6;"HOU";"MSY"
28;"HOU";"MSY"
27;"HOU";"MSY"
10;"HOU";"MSY"
8;"HOU";"MSY"
20;"HOU";"MSY"
19;"HOU";"PHX"
1;"HOU";"PHX"
22;"HOU";"SAT"
14;"HOU";"SAT"
31;"HOU";"SAT"
1;"HOU";"SAT"
1;"HOU";"AUS"
17;"HOU";"AUS"
21;"HOU";"AUS"
23;"HOU";"DAL"
8;"HOU";"DAL"
37;"HOU";"DAL"
16;"HOU";"DAL"
32;"HOU";"DAL"
9;"HOU";"DAL"
51;"HOU";"DAL"
36;"HOU";"DAL"
48;"HOU";"DAL"
49;"HOU";"DAL"
58;"HOU";"DAL"
48;"HOU";"DAL"
20;"HOU";"DAL"
3;"HOU";"DAL"
22;"HOU";"DAL"
30;"HOU";"DAL"
106;"HOU";"DAL"
1;"HOU";"DEN"
4;"HOU";"DEN"
23;"HOU";"DEN"
67;"HOU";"LAS"
7;"HOU";"LAS"
40;"HOU";"LAX"
3;"HOU";"LAX"
21;"HOU";"LAX"
31;"HOU";"LAX"
45;"HOU";"MSY"
11;"HOU";"MSY"
23;"HOU";"MSY"
30;"HOU";"MSY"
6;"HOU";"MSY"
18;"HOU";"MSY"
7;"HOU";"MSY"
19;"HOU";"PHX"
3;"HOU";"PHX"
38;"HOU";"SAT"
3;"HOU";"SAT"
3;"HOU";"SAT"
9;"HOU";"AUS"
13;"HOU";"AUS"
17;"HOU";"AUS"
1;"HOU";"AUS"
2;"HOU";"DAL"
1;"HOU";"DAL"
6;"HOU";"DAL"
14;"HOU";"DAL"
42;"HOU";"DAL"
32;"HOU";"DAL"
3;"HOU";"DAL"
52;"HOU";"DAL"
66;"HOU";"DAL"
28;"HOU";"DAL"
34;"HOU";"DAL"
171;"HOU";"DAL"
17;"HOU";"DAL"
2;"HOU";"DAL"
10;"HOU";"DEN"
121;"HOU";"DEN"
12;"HOU";"DEN"
61;"HOU";"LAS"
29;"HOU";"LAS"
94;"HOU";"LAX"
40;"HOU";"LAX"
39;"HOU";"MSY"
24;"HOU";"MSY"
16;"HOU";"MSY"
13;"HOU";"MSY"
3;"HOU";"MSY"
43;"HOU";"MSY"
11;"HOU";"PHX"
14;"HOU";"PHX"
10;"HOU";"PHX"
7;"HOU";"PHX"
67;"HOU";"SAT"
26;"HOU";"SAT"
49;"HOU";"AUS"
53;"HOU";"AUS"
43;"HOU";"AUS"
197;"HOU";"DAL"
149;"HOU";"DAL"
155;"HOU";"DAL"
145;"HOU";"DAL"
95;"HOU";"DAL"
156;"HOU";"DAL"
62;"HOU";"DAL"
26;"HOU";"DAL"
24;"HOU";"DEN"
19;"HOU";"DEN"
7;"HOU";"LAS"
43;"HOU";"LAX"
136;"HOU";"LAX"
128;"HOU";"LAX"
58;"HOU";"MSY"
125;"HOU";"MSY"
77;"HOU";"MSY"
19;"HOU";"MSY"
81;"HOU";"MSY"
23;"HOU";"PHX"
3;"HOU";"PHX"
38;"HOU";"PHX"
26;"HOU";"SAT"
48;"HOU";"SAT"
30;"HOU";"SAT"
2;"IAH";"ATL"
32;"HOU";"ATL"
6;"IAH";"ATL"
46;"HOU";"ATL"
2;"IAH";"ATL"
10;"HOU";"ATL"
1;"IAH";"ATL"
13;"HOU";"ATL"
3;"IAH";"ATL"
1;"HOU";"ATL"
79;"IAH";"ATL"
5;"IAH";"ATL"
5;"IAH";"ATL"
180;"HOU";"ATL"
20;"HOU";"ATL"
129;"IAH";"ATL"
27;"IAH";"ATL"
6;"HOU";"ATL"
4;"IAH";"ATL"
18;"IAH";"ATL"
25;"IAH";"ATL"
30;"HOU";"ATL"
2;"IAH";"ATL"
36;"IAH";"ATL"
7;"HOU";"ATL"
50;"HOU";"ATL"
16;"IAH";"ATL"
68;"IAH";"ATL"
1;"IAH";"ATL"
3;"IAH";"ATL"
34;"HOU";"ATL"
1;"HOU";"ATL"
163;"IAH";"ATL"
38;"HOU";"ATL"
34;"HOU";"ATL"
163;"IAH";"ATL"
13;"HOU";"ATL"
55;"IAH";"ATL"
21;"IAH";"ATL"
14;"IAH";"ATL"
94;"IAH";"ATL"
39;"IAH";"ATL"
42;"IAH";"ATL"
22;"IAH";"ATL"
167;"IAH";"ATL"
21;"IAH";"ATL"
5;"HOU";"ATL"
130;"HOU";"ATL"
20;"HOU";"ATL"
64;"HOU";"ATL"
33;"HOU";"ATL"
15;"IAH";"ATL"
43;"IAH";"ATL"
77;"IAH";"ATL"
9;"IAH";"ATL"
7;"IAH";"ATL"
21;"IAH";"ATL"
33;"IAH";"ATL"
19;"IAH";"ATL"
12;"IAH";"ATL"
94;"HOU";"DEN"
2;"HOU";"DEN"
63;"HOU";"DEN"
13;"HOU";"DEN"
1;"HOU";"DEN"
81;"HOU";"DEN"
40;"HOU";"DEN"
3;"HOU";"DEN"
2;"HOU";"DEN"
2;"HOU";"DEN"
11;"HOU";"DEN"
11;"HOU";"DEN"
1;"HOU";"DEN"
45;"HOU";"DEN"
1;"HOU";"DEN"
12;"HOU";"DEN"
1;"HOU";"DEN"
29;"HOU";"DEN"
73;"HOU";"DEN"
7;"HOU";"DEN"
34;"HOU";"ATL"
1;"HOU";"ATL"
65;"HOU";"ATL"
15;"HOU";"ATL"
11;"HOU";"ATL"
12;"HOU";"ATL"
25;"HOU";"ATL"
38;"HOU";"ATL"
25;"HOU";"ATL"
9;"HOU";"ATL"
10;"HOU";"ATL"
8;"HOU";"ATL"
18;"HOU";"ATL"
1;"HOU";"ATL"
5;"HOU";"ATL"
71;"HOU";"ATL"
7;"HOU";"ATL"
9;"HOU";"ATL"
12;"HOU";"ATL"
30;"HOU";"ATL"
7;"HOU";"ATL"
3;"HOU";"ATL"
13;"HOU";"ATL"
130;"HOU";"ATL"
70;"HOU";"ATL"
81;"HOU";"ATL"
8;"HOU";"ATL"
16;"HOU";"ATL"
1;"HOU";"ATL"
25;"HOU";"ATL"
106;"HOU";"ATL"
65;"HOU";"DFW"
195;"HOU";"DFW"
48;"HOU";"DFW"
60;"HOU";"DFW"
22;"HOU";"DFW"
3;"HOU";"DFW"
24;"HOU";"DFW"
54;"HOU";"DFW"
13;"HOU";"DFW"
39;"HOU";"DFW"
2;"HOU";"DFW"
6;"HOU";"DFW"
53;"HOU";"DFW"
4;"HOU";"DFW"
110;"HOU";"DFW"
26;"HOU";"DFW"
38;"HOU";"DFW"
20;"HOU";"DFW"
9;"HOU";"DFW"
24;"HOU";"DFW"
6;"HOU";"DFW"
5;"HOU";"DFW"
15;"HOU";"DFW"
18;"HOU";"DFW"
166;"HOU";"DFW"
3;"HOU";"DFW"
7;"HOU";"DFW"
2;"HOU";"DFW"
17;"HOU";"DFW"
195;"HOU";"DFW"
2;"HOU";"DFW"
39;"HOU";"DFW"
20;"HOU";"DFW"
2;"HOU";"DFW"
21;"HOU";"DFW"
11;"HOU";"DFW"
27;"HOU";"DFW"
13;"HOU";"DFW"
1;"HOU";"DFW"
7;"HOU";"DFW"
1;"HOU";"DFW"
46;"HOU";"DFW"
2;"HOU";"DFW"
28;"HOU";"DFW"
1;"HOU";"DFW"
37;"HOU";"DFW"
176;"HOU";"DFW"
5;"HOU";"DFW"
38;"HOU";"DFW"
66;"HOU";"DFW"
19;"HOU";"DFW"
8;"HOU";"DFW"
19;"HOU";"DFW"
10;"HOU";"DFW"
66;"HOU";"DFW"
24;"HOU";"DFW"
2;"HOU";"DFW"
173;"HOU";"DFW"
86;"HOU";"DFW"
154;"HOU";"DFW"
178;"HOU";"DFW"
14;"HOU";"DFW"
1;"HOU";"DFW"
1;"HOU";"DFW"
4;"HOU";"DFW"
18;"HOU";"DFW"
153;"HOU";"DFW"
3;"HOU";"DFW"
15;"HOU";"DFW"
149;"IAH";"ORD"
29;"IAH";"ORD"
139;"IAH";"ORD"
58;"IAH";"ORD"
3;"IAH";"ORD"
30;"IAH";"ORD"
25;"IAH";"ORD"
52;"IAH";"ORD"
6;"IAH";"ORD"
10;"IAH";"ORD"
34;"IAH";"ORD"
25;"IAH";"ORD"
36;"IAH";"ORD"
46;"IAH";"ORD"
84;"IAH";"ORD"
29;"IAH";"ORD"
24;"IAH";"ORD"
196;"IAH";"ORD"
1;"IAH";"ORD"
1;"IAH";"ORD"
75;"IAH";"ORD"
78;"IAH";"ORD"
148;"IAH";"ORD"
28;"IAH";"ORD"
10;"IAH";"ORD"
111;"IAH";"ORD"
12;"IAH";"ORD"
3;"IAH";"ORD"
30;"IAH";"ORD"
148;"IAH";"ORD"
88;"IAH";"ORD"
27;"IAH";"ORD"
41;"IAH";"ORD"
29;"IAH";"ORD"
41;"IAH";"ORD"
16;"IAH";"ORD"
11;"IAH";"ORD"
94;"IAH";"ORD"
67;"IAH";"ORD"
2;"IAH";"ORD"
139;"IAH";"ORD"
70;"IAH";"ORD"
10;"IAH";"ORD"
21;"IAH";"ORD"
92;"IAH";"ORD"
40;"IAH";"ORD"
37;"IAH";"ORD"
107;"IAH";"ORD"
15;"IAH";"DFW"
1;"IAH";"DFW"
13;"IAH";"DFW"
36;"IAH";"DFW"
32;"IAH";"DFW"
36;"IAH";"DFW"
27;"IAH";"DFW"
16;"IAH";"DFW"
5;"IAH";"DFW"
21;"IAH";"DFW"
11;"IAH";"DFW"
13;"IAH";"DFW"
6;"IAH";"DFW"
3;"IAH";"DFW"
119;"IAH";"DFW"
6;"IAH";"DFW"
4;"IAH";"DFW"
1;"IAH";"DFW"
32;"IAH";"DFW"
3;"IAH";"DFW"
4;"IAH";"DFW"
1;"IAH";"DFW"
1;"IAH";"DFW"
71;"IAH";"DFW"
14;"IAH";"DFW"
101;"IAH";"DFW"
32;"IAH";"DFW"
4;"IAH";"DFW"
77;"IAH";"DFW"
84;"IAH";"DFW"
7;"IAH";"DFW"
25;"IAH";"DFW"
14;"IAH";"DFW"
6;"IAH";"DFW"
18;"IAH";"DFW"
2;"IAH";"DFW"
5;"IAH";"DFW"
10;"IAH";"DFW"
6;"IAH";"DFW"
71;"IAH";"DFW"
2;"IAH";"DFW"
3;"IAH";"DFW"
9;"IAH";"DFW"
23;"IAH";"DFW"
1;"IAH";"DFW"
27;"IAH";"DFW"
1;"IAH";"DFW"
13;"IAH";"DFW"
79;"IAH";"DFW"
4;"IAH";"DFW"
10;"IAH";"DFW"
5;"IAH";"DFW"
9;"IAH";"DFW"
21;"IAH";"DFW"
25;"IAH";"DFW"
10;"IAH";"DFW"
18;"IAH";"DFW"
7;"IAH";"DFW"
5;"IAH";"DFW"
46;"IAH";"DFW"
19;"IAH";"DFW"
1;"IAH";"DFW"
29;"IAH";"DFW"
20;"IAH";"DFW"
67;"IAH";"DFW"
3;"IAH";"DFW"
2;"IAH";"DFW"
2;"IAH";"DFW"
24;"IAH";"DFW"
109;"IAH";"DFW"
26;"IAH";"DFW"
30;"IAH";"DFW"
4;"IAH";"DFW"
1;"IAH";"DFW"
3;"IAH";"DFW"
2;"IAH";"MSY"
3;"IAH";"MSY"
29;"IAH";"AUS"
17;"IAH";"LAX"
2;"IAH";"LAX"
80;"IAH";"DEN"
5;"IAH";"EWR"
24;"IAH";"EWR"
1;"IAH";"EWR"
40;"IAH";"LAX"
4;"IAH";"ORD"
11;"IAH";"LAS"
29;"IAH";"EWR"
21;"IAH";"ORD"
16;"IAH";"DEN"
89;"IAH";"EWR"
1;"IAH";"ORD"
59;"IAH";"SAT"
2;"IAH";"LAS"
6;"IAH";"EWR"
3;"IAH";"MSY"
19;"IAH";"SAT"
25;"IAH";"DEN"
2;"IAH";"EWR"
9;"IAH";"ORD"
5;"IAH";"LAS"
114;"IAH";"DEN"
8;"IAH";"DEN"
10;"IAH";"ORD"
5;"IAH";"MSY"
1;"IAH";"LAX"
4;"IAH";"EWR"
14;"IAH";"PHX"
1;"IAH";"MSY"
1;"IAH";"ORD"
39;"IAH";"AUS"
3;"IAH";"SAT"
16;"IAH";"LAX"
2;"IAH";"LAS"
11;"IAH";"AUS"
40;"IAH";"AUS"
18;"IAH";"AUS"
9;"IAH";"LAX"
7;"IAH";"PHX"
17;"IAH";"ORD"
11;"IAH";"DEN"
6;"IAH";"DFW"
2;"IAH";"LAX"
5;"IAH";"DEN"
87;"IAH";"ORD"
5;"IAH";"ORD"
31;"IAH";"SAT"
1;"IAH";"LAS"
10;"IAH";"LAX"
21;"IAH";"EWR"
2;"IAH";"MSY"
20;"IAH";"SAT"
15;"IAH";"MSY"
43;"IAH";"DEN"
17;"IAH";"EWR"
6;"IAH";"LAX"
1;"IAH";"ORD"
6;"IAH";"LAX"
1;"IAH";"EWR"
2;"IAH";"PHX"
1;"IAH";"ORD"
18;"IAH";"DEN"
1;"IAH";"LAS"
15;"IAH";"DEN"
17;"IAH";"EWR"
22;"IAH";"LAS"
6;"IAH";"EWR"
1;"IAH";"MSY"
6;"IAH";"PHX"
6;"IAH";"DEN"
9;"IAH";"DEN"
4;"IAH";"LAS"
3;"IAH";"MSY"
10;"IAH";"LAX"
4;"IAH";"DEN"
5;"IAH";"EWR"
4;"IAH";"MSY"
9;"IAH";"ORD"
5;"IAH";"AUS"
22;"IAH";"AUS"
12;"IAH";"AUS"
5;"IAH";"AUS"
6;"IAH";"ORD"
46;"IAH";"SAT"
8;"IAH";"SAT"
6;"IAH";"LAX"
13;"IAH";"ORD"
10;"IAH";"ORD"
5;"IAH";"SAT"
5;"IAH";"EWR"
107;"IAH";"MSY"
1;"IAH";"AUS"
5;"IAH";"LAX"
9;"IAH";"DEN"
1;"IAH";"EWR"
4;"IAH";"EWR"
1;"IAH";"EWR"
5;"IAH";"EWR"
2;"IAH";"ORD"
11;"IAH";"DEN"
4;"IAH";"LAS"
8;"IAH";"LAS"
3;"IAH";"ORD"
6;"IAH";"DEN"
2;"IAH";"MSY"
1;"IAH";"ORD"
17;"IAH";"LAX"
13;"IAH";"EWR"
1;"IAH";"DFW"
3;"IAH";"DEN"
17;"IAH";"ORD"
2;"IAH";"SAT"
2;"IAH";"MSY"
4;"IAH";"SAT"
4;"IAH";"AUS"
6;"IAH";"LAX"
33;"IAH";"DEN"
2;"IAH";"EWR"
58;"IAH";"EWR"
60;"IAH";"EWR"
1;"IAH";"LAX"
9;"IAH";"LAX"
35;"IAH";"LAS"
2;"IAH";"EWR"
7;"IAH";"PHX"
1;"IAH";"ORD"
10;"IAH";"DEN"
2;"IAH";"SAT"
7;"IAH";"LAS"
55;"IAH";"DEN"
14;"IAH";"EWR"
12;"IAH";"MSY"
6;"IAH";"ORD"
7;"IAH";"LAS"
6;"IAH";"EWR"
8;"IAH";"EWR"
4;"IAH";"SAT"
1;"IAH";"LAS"
7;"IAH";"DEN"
1;"IAH";"PHX"
19;"IAH";"ORD"
13;"IAH";"LAS"
30;"IAH";"DEN"
8;"IAH";"DEN"
5;"IAH";"LAS"
23;"IAH";"ORD"
7;"IAH";"MSY"
1;"IAH";"LAX"
2;"IAH";"DEN"
8;"IAH";"EWR"
1;"IAH";"ORD"
2;"IAH";"MSY"
1;"IAH";"ORD"
13;"IAH";"SAT"
3;"IAH";"LAX"
29;"IAH";"AUS"
26;"IAH";"LAX"
6;"IAH";"PHX"
4;"IAH";"ATL"
17;"IAH";"ORD"
2;"IAH";"LAX"
5;"IAH";"ORD"
12;"IAH";"SAT"
2;"IAH";"DFW"
1;"IAH";"LAX"
31;"IAH";"DEN"
5;"IAH";"ORD"
24;"IAH";"SAT"
35;"IAH";"LAX"
12;"IAH";"EWR"
22;"IAH";"SAT"
4;"IAH";"AUS"
2;"IAH";"LAX"
1;"IAH";"LAX"
9;"IAH";"DEN"
2;"IAH";"EWR"
8;"IAH";"EWR"
4;"IAH";"EWR"
9;"IAH";"MSY"
6;"IAH";"LAX"
7;"IAH";"ORD"
14;"IAH";"LAX"
9;"IAH";"LAS"
10;"IAH";"EWR"
2;"IAH";"PHX"
10;"IAH";"AUS"
16;"IAH";"ORD"
12;"IAH";"DEN"
115;"IAH";"LAS"
6;"IAH";"DEN"
21;"IAH";"EWR"
25;"IAH";"PHX"
11;"IAH";"ORD"
9;"IAH";"ORD"
42;"IAH";"SAT"
66;"IAH";"LAS"
2;"IAH";"EWR"
4;"IAH";"EWR"
135;"IAH";"SAT"
7;"IAH";"DEN"
65;"IAH";"EWR"
6;"IAH";"ORD"
17;"IAH";"DEN"
3;"IAH";"DEN"
1;"IAH";"ORD"
2;"IAH";"MSY"
34;"IAH";"LAX"
21;"IAH";"DEN"
13;"IAH";"EWR"
